dst_bytes,logged_in,service,dst_host_count,protocol_type,dst_host_srv_diff_host_rate,dst_host_same_src_port_rate,src_bytes,srv_count,count,srv_diff_host_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,dst_host_srv_serror_rate,flag,duration,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,label
0,0,22,116,1,0.11,0.01,0,1,1,0.0,0.01,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0
1075,1,22,255,1,0.0,0.0,229,7,7,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
320,1,50,94,1,0.02,0.01,797,2,1,1.0,0.0,0.0,0.0,0.0,9,2,1.0,0.0,0.04,0
331,1,50,69,1,0.0,0.01,5756,1,1,0.0,0.0,0.0,0.0,0.0,9,15,1.0,0.0,0.06,0
105,0,40,255,2,0.0,1.0,145,1,1,0.0,0.0,0.0,0.0,0.0,9,2630,1.0,0.0,0.87,0
399,1,22,112,1,0.03,0.01,205,21,21,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
46,0,11,255,2,0.0,0.0,46,19,11,0.16,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2092,1,22,17,1,0.02,0.06,278,23,17,0.09,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1016,1,22,255,1,0.0,0.0,234,24,18,0.21,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
281,1,22,206,1,0.01,0.0,314,8,2,0.38,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
34,0,11,255,2,0.0,0.0,34,9,5,0.33,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
327,1,50,22,1,0.02,0.05,2275,2,1,1.0,0.0,0.0,0.0,0.0,9,2,1.0,0.0,0.09,0
9986,1,22,235,1,0.01,0.0,211,12,12,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2077,1,18,20,1,0.0,0.05,689,1,1,0.0,0.0,0.0,0.0,0.0,9,27,1.0,0.0,0.15,0
1025,1,22,81,1,0.04,0.01,332,11,11,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
5824,1,22,1,1,0.04,1.0,195,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
329,1,50,137,1,0.01,0.01,642,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
5442,1,22,255,1,0.0,0.0,327,5,5,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
549,1,22,64,1,0.01,0.02,328,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
296,1,22,255,1,0.0,0.0,305,12,10,0.25,0.0,0.0,0.08,0.0,9,0,1.0,0.0,0.0,0
1167,1,22,71,1,0.07,0.01,328,18,8,0.17,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1197,1,22,24,1,0.02,0.04,300,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
105,0,40,255,2,0.0,1.0,146,1,1,0.0,0.0,0.0,0.0,0.0,9,2597,1.0,0.0,0.87,0
2486,1,22,30,1,0.01,0.03,204,52,25,0.04,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
689,1,22,30,1,0.02,0.03,204,15,15,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
326,1,50,133,1,0.0,0.01,1935,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.03,0
328,1,50,115,1,0.01,0.01,2522,4,1,1.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.05,0
117,0,11,255,2,0.0,0.0,46,6,1,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
1684,1,22,255,1,0.0,0.0,307,13,13,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
285,1,22,255,1,0.0,0.0,312,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
145,0,45,255,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
326,1,50,89,1,0.0,0.01,740,1,1,0.0,0.0,0.0,0.0,0.0,9,35,1.0,0.0,0.03,0
1075,1,22,255,1,0.0,0.0,303,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
2803,1,22,63,1,0.03,0.02,313,6,6,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
0,1,19,21,1,0.04,0.29,245,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.24,0
105,0,40,255,2,0.0,0.99,146,1,1,0.0,0.0,0.0,0.0,0.0,9,2242,1.0,0.0,0.85,0
2480,1,22,255,1,0.0,0.0,369,30,30,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
7497,1,22,157,1,0.01,0.01,330,29,29,0.0,0.01,0.03,0.03,0.0,9,0,1.0,0.0,0.0,0
0,1,19,30,1,0.0,0.63,59,13,13,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.13,0
16533,1,22,255,1,0.0,0.0,278,4,4,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
330,1,50,191,1,0.01,0.01,868,1,1,0.0,0.01,0.0,0.0,0.01,9,0,1.0,0.0,0.03,0
3408,1,22,25,1,0.04,0.04,291,17,14,0.12,0.0,0.0,0.0,0.01,9,0,1.0,0.0,0.0,0
1126,1,22,255,1,0.0,0.0,297,31,30,0.06,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,1,40,97,1,0.0,0.41,3468,1,19,0.0,0.0,0.0,0.0,0.0,9,0,0.05,0.16,0.05,0
126,0,11,250,2,0.0,0.0,44,136,58,0.01,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
5648,1,22,35,1,0.03,0.03,161,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
48,0,39,255,2,0.0,0.24,48,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
0,0,22,2,1,0.28,0.5,0,2,1,1.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0
268,1,22,255,1,0.0,0.0,252,15,15,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
6162,1,22,255,1,0.0,0.0,478,4,3,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
608,1,22,255,1,0.0,0.0,355,7,7,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1509,1,22,29,1,0.01,0.03,182,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
940,1,22,113,1,0.04,0.01,197,11,11,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
10161,1,22,255,1,0.0,0.0,394,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
3561,1,22,91,1,0.01,0.01,224,33,17,0.09,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
105,0,40,255,2,0.0,1.0,147,2,4,0.0,0.0,0.0,0.0,0.0,9,4700,0.5,0.5,0.84,0
321,1,22,255,1,0.0,0.0,231,4,3,0.5,0.0,0.33,0.25,0.0,6,0,1.0,0.0,0.0,0
147,0,45,255,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
12695,1,22,8,1,0.04,0.12,226,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,0,11,136,2,0.0,0.07,32,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.05,0
294,1,22,4,1,0.04,0.25,193,6,4,0.33,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
329,1,50,63,1,0.02,0.02,1086,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.06,0
1099,1,22,132,1,0.04,0.01,341,22,22,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
38299,1,22,255,1,0.0,0.0,258,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.01,105,2,2,0.0,0.0,0.0,0.0,0.0,9,6,1.0,0.0,0.01,0
667,1,22,255,1,0.0,0.0,215,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,1,19,143,1,0.02,0.32,567,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.03,0
0,0,40,255,2,0.0,0.93,145,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.62,0
0,0,22,36,1,0.0,0.03,0,1,1,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0
222,1,22,41,1,0.03,0.02,230,6,6,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
757,1,22,83,1,0.02,0.01,193,3,1,0.67,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2787,1,22,255,1,0.0,0.0,227,13,12,0.15,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
311,1,22,98,1,0.02,0.01,302,10,9,0.2,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
880,1,22,105,1,0.03,0.01,215,14,14,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,96,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.03,0
44,0,11,157,2,0.0,0.3,111,1,1,0.0,0.0,0.0,0.0,0.0,9,3565,1.0,0.0,0.02,0
10378,1,22,255,1,0.0,0.0,240,19,19,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
332,1,50,162,1,0.01,0.01,1040,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.04,0
337,1,22,255,1,0.0,0.0,215,29,29,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
311,1,22,88,1,0.03,0.01,306,18,17,0.11,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2101,1,22,53,1,0.05,0.04,202,15,13,0.2,0.02,0.0,0.0,0.01,9,0,1.0,0.0,0.0,0
329,1,50,125,1,0.01,0.01,869,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
25519,1,22,255,1,0.0,0.0,212,4,4,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
42,0,11,255,2,0.0,0.01,42,6,3,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
837,1,22,14,1,0.07,0.07,282,14,14,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
4887,1,22,255,1,0.0,0.01,397,20,20,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
330,1,50,57,1,0.01,0.02,775,1,1,0.0,0.0,0.0,0.0,0.0,9,10,1.0,0.0,0.09,0
7509,1,22,2,1,0.04,0.5,167,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
330,1,50,182,1,0.01,0.01,1231,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.05,0
105,0,40,255,2,0.0,1.0,145,1,1,0.0,0.0,0.0,0.0,0.0,9,2630,1.0,0.0,0.86,0
770,1,22,155,1,0.02,0.01,216,42,41,0.05,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
373,1,50,139,1,0.0,0.01,1558,1,1,0.0,0.01,0.0,0.0,0.0,9,2,1.0,0.0,0.06,0
0,0,40,255,2,0.0,0.85,145,1,4,0.0,0.0,0.0,0.0,0.0,9,0,0.25,0.75,0.43,0
334,1,50,175,1,0.01,0.01,932,3,1,1.0,0.0,0.0,0.0,0.0,9,64,1.0,0.0,0.04,0
482,1,22,255,1,0.0,0.0,258,16,16,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
482,1,50,57,1,0.03,0.02,2917,4,1,1.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.04,0
1848,1,22,137,1,0.01,0.01,251,5,5,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,0,61,255,0,0.0,0.16,182,2,4,0.0,0.0,0.0,0.0,0.0,9,0,0.5,0.75,0.01,0
285,1,22,13,1,0.04,0.08,239,13,13,0.0,0.0,0.0,0.0,0.01,9,0,1.0,0.0,0.0,0
105,0,40,255,2,0.0,1.0,147,1,1,0.0,0.0,0.0,0.0,0.0,9,2664,1.0,0.0,0.69,0
105,0,40,255,2,0.0,0.95,146,1,1,0.0,0.0,0.0,0.0,0.0,9,4474,1.0,0.0,0.64,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
1023,1,22,255,1,0.0,0.0,336,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
757,1,22,63,1,0.04,0.02,249,21,1,0.24,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
265,1,22,61,1,0.05,0.02,204,25,6,0.08,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2637,1,22,115,1,0.03,0.01,283,31,31,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2507,1,22,255,1,0.0,0.0,305,6,6,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
912,1,22,231,1,0.01,0.0,286,4,3,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
405,1,22,255,1,0.0,0.0,336,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
5989,1,22,255,1,0.0,0.0,197,4,3,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1376,1,22,146,1,0.04,0.01,200,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
555,1,22,255,1,0.0,0.0,286,30,13,0.17,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
340,1,22,122,1,0.04,0.01,280,24,24,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
4522,1,22,2,1,0.03,0.5,274,22,2,0.09,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
3402,1,22,255,1,0.0,0.0,185,22,15,0.09,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
762,1,22,255,1,0.0,0.0,322,21,7,0.14,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.01,105,2,2,0.0,0.0,0.0,0.0,0.0,9,4,1.0,0.0,0.01,0
334,1,22,255,1,0.0,0.0,231,32,32,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1122,1,22,198,1,0.02,0.01,295,23,22,0.09,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
270,1,22,255,1,0.0,0.0,262,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
0,0,22,32,1,0.09,0.03,0,1,1,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0
327,1,50,128,1,0.0,0.01,747,1,1,0.0,0.0,0.0,0.0,0.0,9,6,1.0,0.0,0.03,0
3752,1,22,21,1,0.02,0.05,231,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2568,1,22,255,1,0.0,0.0,192,10,8,0.2,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,1,19,193,1,0.02,0.32,11376,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
1281,1,22,255,1,0.0,0.0,287,36,36,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
46,0,11,255,2,0.0,0.0,46,5,3,0.6,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,0,19,73,1,0.05,0.38,203,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.07,0
3098,1,22,54,1,0.02,0.02,249,3,3,0.0,0.02,0.33,0.33,0.0,9,0,1.0,0.0,0.0,0
0,0,45,255,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
408,1,22,84,1,0.01,0.01,213,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
4993,1,22,172,1,0.02,0.01,288,18,18,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
317,1,22,255,1,0.0,0.0,351,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,1,19,216,1,0.0,0.29,1030,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
1241,1,22,171,1,0.03,0.01,306,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2297,1,22,214,1,0.01,0.0,197,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2171,1,22,72,1,0.02,0.01,206,5,5,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.01,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
105,0,40,255,2,0.0,1.0,147,1,1,0.0,0.0,0.0,0.0,0.0,9,2630,1.0,0.0,0.86,0
0,0,40,255,2,0.0,0.94,146,1,3,0.0,0.0,0.0,0.0,0.0,9,0,0.33,0.67,0.52,0
1425,1,22,255,1,0.0,0.0,309,3,2,0.67,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
328,1,50,81,1,0.02,0.01,1590,1,1,0.0,0.0,0.0,0.0,0.0,9,2,1.0,0.0,0.04,0
398,1,50,13,1,0.02,0.08,1966,3,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
18125,1,22,255,1,0.0,0.0,179,15,15,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
8994,1,22,42,1,0.01,0.02,160,10,10,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
329,1,50,17,1,0.0,0.06,941,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.18,0
9317,1,22,11,1,0.05,0.09,297,10,2,0.2,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2013,1,22,255,1,0.0,0.0,305,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.02,0
17602,1,22,255,1,0.0,0.0,213,17,17,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
3332,1,22,33,1,0.05,0.03,333,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
3966,1,22,35,1,0.06,0.03,241,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1211,1,22,255,1,0.0,0.0,319,15,14,0.13,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1478,1,22,255,1,0.0,0.0,191,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
744,1,22,19,1,0.04,0.05,341,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
312,1,22,255,1,0.0,0.0,194,13,10,0.15,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
3307,1,22,30,1,0.02,0.03,292,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2426,1,22,255,1,0.0,0.0,293,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1708,1,22,77,1,0.07,0.01,316,20,20,0.0,0.01,0.0,0.0,0.01,9,0,1.0,0.0,0.0,0
5989,1,22,255,1,0.0,0.0,217,12,12,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
55,0,11,255,2,0.0,0.0,39,2,2,1.0,0.0,0.0,0.0,0.0,9,0,0.5,1.0,0.01,0
0,0,45,255,2,0.0,0.01,105,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
9687,1,22,255,1,0.0,0.0,260,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
276,1,22,10,1,0.05,0.1,159,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
6944,1,22,41,1,0.02,0.02,248,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1496,1,22,59,1,0.02,0.02,305,6,6,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
16319,1,22,44,1,0.04,0.02,229,10,10,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
327,1,50,89,1,0.01,0.01,1032,1,1,0.0,0.0,0.0,0.0,0.0,9,6,1.0,0.0,0.04,0
54,0,11,255,2,0.0,0.02,38,4,3,0.5,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
535,1,22,255,1,0.0,0.0,262,19,18,0.11,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
657,1,22,9,1,0.06,0.11,236,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
147,0,45,255,2,0.0,0.02,105,2,2,0.0,0.0,0.0,0.0,0.0,9,7,1.0,0.0,0.01,0
330,1,50,207,1,0.01,0.0,1232,3,1,1.0,0.0,0.0,0.0,0.0,9,6,1.0,0.0,0.02,0
147,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
0,0,11,9,2,0.01,1.0,36,9,9,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.01,105,2,2,0.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.01,0
333,1,22,6,1,0.02,0.17,241,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
2613,1,22,9,1,0.02,0.11,201,7,4,0.29,0.0,0.0,0.0,0.0,9,102,1.0,0.0,0.0,0
0,1,19,119,1,0.03,0.38,383,1,1,0.0,0.0,0.0,0.0,0.01,9,0,1.0,0.0,0.06,0
1193,1,22,255,1,0.0,0.0,220,26,7,0.12,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
340,1,50,100,1,0.01,0.01,1240,1,1,0.0,0.0,0.0,0.0,0.0,9,3,1.0,0.0,0.04,0
41074,1,22,255,1,0.0,0.0,210,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
659,1,22,255,1,0.0,0.0,205,10,10,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
31441,1,22,33,1,0.04,0.03,194,17,16,0.12,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
112,0,11,56,2,0.0,0.02,44,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.07,0
3222,1,22,255,1,0.0,0.0,239,8,6,0.38,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
7334,1,22,63,1,0.02,0.02,273,1,1,0.0,0.02,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
330,1,50,234,1,0.01,0.0,763,1,1,0.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.06,0
1423,1,22,48,1,0.05,0.02,286,16,16,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
26985,1,22,255,1,0.0,0.0,257,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
1623,1,22,12,1,0.2,0.08,316,2,2,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
146,0,45,255,2,0.0,0.0,105,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
328,1,50,109,1,0.01,0.01,1346,1,1,0.0,0.0,0.0,0.0,0.01,9,0,1.0,0.0,0.04,0
1444,1,22,28,1,0.04,0.04,220,3,3,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
0,0,40,255,2,0.0,0.98,147,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.68,0
363,1,50,100,1,0.03,0.01,1897,2,1,1.0,0.01,0.0,0.0,0.01,9,1,1.0,0.0,0.06,0
336,1,50,98,1,0.01,0.01,1324,1,1,0.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.07,0
404,1,22,22,1,0.02,0.05,312,20,20,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
10063,1,22,15,1,0.03,0.07,274,7,7,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
105,0,40,255,2,0.0,0.73,146,1,1,0.0,0.0,0.0,0.0,0.0,9,4339,1.0,0.0,0.53,0
9816,1,22,37,1,0.04,0.03,283,2,1,1.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
309,1,22,188,1,0.01,0.01,235,11,11,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
147,0,45,255,2,0.0,0.01,105,2,2,0.0,0.0,0.0,0.0,0.0,9,3,1.0,0.0,0.01,0
1881,1,22,21,1,0.03,0.05,193,7,7,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
515,1,22,255,1,0.0,0.0,192,30,28,0.07,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
336,1,50,184,1,0.0,0.01,1002,3,1,1.0,0.0,0.0,0.0,0.0,9,3,1.0,0.0,0.02,0
367,1,50,94,1,0.01,0.01,2699,4,1,1.0,0.0,0.0,0.0,0.0,9,1,1.0,0.0,0.02,0
412,1,22,255,1,0.0,0.0,279,11,11,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
13209,1,22,255,1,0.0,0.0,292,25,24,0.08,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
16421,1,22,255,1,0.0,0.0,312,8,8,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
641,1,22,147,1,0.02,0.01,329,9,5,0.22,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
105,0,40,255,2,0.0,1.0,147,2,3,0.0,0.0,0.0,0.0,0.0,9,2705,0.67,0.67,0.87,0
0,1,19,49,1,0.03,0.69,7280,14,14,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.06,0
261,1,22,255,1,0.0,0.0,297,16,11,0.19,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
885,1,22,1,1,0.04,1.0,206,1,1,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.0,0
1075,1,22,255,1,0.0,0.0,310,7,7,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.01,0
